tmp:
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '부산세무고등학교', 2016, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '동의공업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '부산보건고등학교', 2010, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '금정전자공업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '염광여자메디텍고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '경민IT고등학교', 2014, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '인도', '외국고등학교', 2017, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '송파공업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '예일디자인고등학교', 2013, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '경기모바일과학고등학교', 2011, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '부산보건고등학교', 2017, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '울산애니원고등학교', 2017, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '울산산업고등학교', 2017, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '해운대관광고등학교', 2012, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '부산전자공업고등학교', 2016, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '중국', '외국고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '성심보건고등학교', 2013, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '휘경공업고등학교', 2010, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '서울문화고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '아일란드', '외국고등학교', 2016, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '이화여자대학교병설미디어고등학교', 2011, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '해운대관광고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '서서울생활과학고등학교', 2014, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '미래산업과학고등학교', 2013, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '중국', '외국고등학교', 2010, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '대구제일여자상업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '가온고등학교', 2016, 2.76, 0, 0, 0, '불합격']
********* sup : 1.6266666666666654
after :
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '부산세무고등학교', 2016, 2.76, 0.549839148444035, 0, 0, '합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '유한공업고등학교', 2016, 2.76, 0.006614388303990082, 0, 0, '합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '부산관광고등학교', 2016, 2.76, 0.17756726779047613, 0, 0, '합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '서울아이티고등학교', 2014, 2.76, 0.07153823107565005, 0, 0, '합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '경기세무고등학교', 2016, 2.76, 0.5891104894504195, 0, 0, '합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '경북기계공업고등학교', 2016, 2.76, -0.013931293054719074, 0, 0, '합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '서울디지텍고등학교', 2015, 2.76, -0.21500274718327106, 0, 0, '합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '문산수억고등학교', 2014, 2.76, -0.5567985440812063, 0, 0, '합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '경기모바일과학고등학교', 2016, 2.76, 0, 0, 0, '합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '부일전자디자인고등학교', 2016, 2.76, 0, 0, 0, '합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '서일국제경영고등학교', 2016, 2.76, 0, 0, 0, '합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '영신간호비즈니스고등학교', 2016, 2.76, 0, 0, 0, '합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '세명컴퓨터고등학교', 2016, 2.76, 0, 0, 0, '합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '안산공업고등학교', 2014, 2.76, 0, 0, 0, '합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '성일정보고등학교', 2016, 2.6064709863127558, 0, 0, 0, '합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '상일미디어고등학교', 2013, 1.2987576699804468, 0, 0, 0, '합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '한세사이버보안고등학교', 2015, 1.9236010704451425, 0, 0, 0, '합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '송원여자상업고등학교', 2010, 1.2305262347999113, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '서울디자인고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '부산문화여자고등학교', 2017, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '수원공업고등학교', 2010, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '경성전자고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '대성여자고등학교', 2011, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '광명공업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '울산여자상업고등학교', 2014, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '경기물류고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '부산관광고등학교', 2012, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '대경상업고등학교', 2016, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '경민IT고등학교', 2010, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '동명여자정보산업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대만', '외국고등학교', 2012, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '광명공업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '인도', '외국고등학교', 2013, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '광주전자공업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '군포e비즈니스고등학교', 2016, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '근명여자정보고등학교', 2013, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '서울여자상업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '부산공업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '스페인', '외국고등학교', 2013, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '세명컴퓨터고등학교', 2017, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '금파공업고등학교', 2013, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '경기기계공업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '두원공업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '가온고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '동명여자정보산업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '동래원예고등학교', 2016, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '광주중앙고등학교', 2016, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '광명경영회계고등학교', 2017, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '서일국제경영고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '성암국제무역고등학교', 2017, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '세명컴퓨터고등학교', 2012, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '세경고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '금파공업고등학교', 2017, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '영국', '외국고등학교', 2010, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '광운전자공업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대만', '외국고등학교', 2012, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '상일미디어고등학교', 2013, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '대구공업고등학교', 2013, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '서진여자고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '광명경영회계고등학교', 2017, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '산본공업고등학교', 2011, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '대전생활과학고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '영국', '외국고등학교', 2017, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '대구보건고등학교', 2010, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '수원공업고등학교', 2013, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '홍콩', '외국고등학교', 2013, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '스페인', '외국고등학교', 2013, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '수원농생명과학고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '대구전자공업고등학교', 2014, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', 'Buseiness고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '동산정보산업고등학교', 2017, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '인도', '외국고등학교', 2016, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '송파공업고등학교', 2013, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '경민비즈니스고등학교', 2012, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '송원여자상업고등학교', 2017, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '경성전자고등학교', 2010, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '성심보건고등학교', 2016, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '대부고등학교', 2016, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '울산여자상업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '신진과학기술고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '세종하이텍고등학교', 2011, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '경민IT고등학교', 2013, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '금파공업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '서울영상고등학교', 2012, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '동일미래과학고등학교', 2013, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '아일란드', '외국고등학교', 2017, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '대구여자상업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '대동세무고등학교', 2011, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대만', '외국고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '서울컨벤션고등학교', 2016, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '마장고등학교', 2016, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '근명여자정보고등학교', 2013, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '서울문화고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '부산컴퓨터과학고등학교', 2010, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '동의공업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '부산보건고등학교', 2010, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '금정전자공업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '염광여자메디텍고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '경민IT고등학교', 2014, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '인도', '외국고등학교', 2017, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '송파공업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '예일디자인고등학교', 2013, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '경기모바일과학고등학교', 2011, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '부산보건고등학교', 2017, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '울산애니원고등학교', 2017, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '울산산업고등학교', 2017, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '해운대관광고등학교', 2012, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '부산전자공업고등학교', 2016, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '중국', '외국고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '성심보건고등학교', 2013, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '휘경공업고등학교', 2010, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '서울문화고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '아일란드', '외국고등학교', 2016, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '이화여자대학교병설미디어고등학교', 2011, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '해운대관광고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '서서울생활과학고등학교', 2014, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '미래산업과학고등학교', 2013, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '중국', '외국고등학교', 2010, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '대구제일여자상업고등학교', 2015, 2.76, 0, 0, 0, '불합격']
['교과전형', '자연과학대학', '지구시스템과학부', '대한민국', '가온고등학교', 2016, 2.76, 0, 0, 0, '불합격']
