Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,ISSN,ISBN,CODEN,Document Type,Publication Stage,Access Type,Source,EID
"Thangappan J., Wu S., Lee S.-G.","57021859100;7408443843;35490995300;","Comparative Analysis of TM and Cytoplasmic β-barrel Conformations Using Joint Descriptor",2018,"Scientific Reports","8","1", 14185,"","",,,"10.1038/s41598-018-32136-4","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053717817&doi=10.1038%2fs41598-018-32136-4&partnerID=40&md5=aa04cd8a2f7cc873d5fb3d59eb2202d9",20452322,,,Article,"Final",Open Access,Scopus,2-s2.0-85053717817
"Lee J.-Y., Heo H., Kang N., Kan C.-Y.","57202387136;55273549100;16309743300;57208421549;","Microstructural evolution of reaction layer of 1.5 gpa boron steel hot-dipped in Al-7wt%Ni-6wt%Si alloy",2018,"Metals","8","12", 1069,"","",,,"10.3390/met8121069","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85064748534&doi=10.3390%2fmet8121069&partnerID=40&md5=7ba6fb5e52ebe9182181b8f01b9584e9",20754701,,,Article,"Final",Open Access,Scopus,2-s2.0-85064748534
"Kim H., Nam Y., Bae S.M., Jeoun O.","57205267668;24449621900;57203300086;57205265630;","Development of a multi-well pairing system for groundwater heat pump systems",2018,"Energies","11","12", 3485,"","",,,"10.3390/en11123485","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85059325028&doi=10.3390%2fen11123485&partnerID=40&md5=5feadae7194ae6dd84000a8e86003e37",19961073,,,Article,"Final",Open Access,Scopus,2-s2.0-85059325028
"Kim M.-K., Park H.-J., Kim Y., Bae S.-K., Kim H.J., Bae M.-K.","57203466592;56724816100;57193423083;57203035444;36012331400;7005711681;","Involvement of gastrin-releasing peptide receptor in the regulation of adipocyte differentiation in 3T3-L1 cells",2018,"International Journal of Molecular Sciences","19","12", 3971,"","",,,"10.3390/ijms19123971","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058280889&doi=10.3390%2fijms19123971&partnerID=40&md5=ea4f7eac8f6fed6855ff04287a74b9f5",16616596,,,Article,"Final",Open Access,Scopus,2-s2.0-85058280889
"Moon S.M., Cho Y.J., Kim T.W.","52464271200;13008386500;57199878247;","Evaluation of lubrication performance of crank pin bearing in a marine diesel engine",2018,"Friction","6","4",,"464","471",,,"10.1007/s40544-017-0196-0","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85055047381&doi=10.1007%2fs40544-017-0196-0&partnerID=40&md5=90d0993e01464793bbeb0b677ca48c69",22237690,,,Article,"Final",Open Access,Scopus,2-s2.0-85055047381
"Lee C.-J., Shen G., Kim B.-M., Lambiase F., Ko D.-C.","55585986400;57191755681;7501564538;37077597000;7103246008;","Analysis of failure-mode dependent joint strength in hole clinching from the aspects of geometrical interlocking parameters",2018,"Metals","8","12", 1020,"","",,,"10.3390/met8121020","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058554847&doi=10.3390%2fmet8121020&partnerID=40&md5=89a45f77a900c601ab732f63b28eadc1",20754701,,,Article,"Final",Open Access,Scopus,2-s2.0-85058554847
"Liu X., Kim C.-S., Hong K.-S.","57158169600;35427654900;7402515710;","An fNIRS-based investigation of visual merchandising displays for fashion stores",2018,"PLoS ONE","13","12", e0208843,"","",,1,"10.1371/journal.pone.0208843","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058363828&doi=10.1371%2fjournal.pone.0208843&partnerID=40&md5=aa199bfbe6f1dc89644159ae35023bcd",19326203,,POLNC,Article,"Final",Open Access,Scopus,2-s2.0-85058363828
"Pham D.T., Sambandam B., Kim S., Jo J., Kim S., Park S., Mathew V., Sun Y.-K., Kim K., Kim J.","56825146900;26647792400;57051707500;55933192400;56647159000;56647088100;36149370300;55551960800;57199439961;35280305400;","Dandelion-shaped manganese sulfide in ether-based electrolyte for enhanced performance sodium-ion batteries",2018,"Communications Chemistry","1","1", 83,"","",,3,"10.1038/s42004-018-0084-1","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85065543393&doi=10.1038%2fs42004-018-0084-1&partnerID=40&md5=3ddf49d2aacdafc7afb2f8cf3cf741b1",23993669,,,Article,"Final",Open Access,Scopus,2-s2.0-85065543393
"Shin D., Lee J.-Y., Heo H., Kang C.-Y.","57204526421;57202387136;55273549100;7402312545;","TEM microstructural evolution and formation mechanism of reaction layer for 22MnB5 steel hot-dipped in Al-10% Si",2018,"Coatings","8","12", 467,"","",,,"10.3390/COATINGS8120467","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85069778983&doi=10.3390%2fCOATINGS8120467&partnerID=40&md5=e42012e5f6d2c02d5b138b7880963232",20796412,,,Article,"Final",Open Access,Scopus,2-s2.0-85069778983
"Hwang J.J., Jung Y.-H., Cho B.-H.","57189069707;36130221300;26643850900;","The need for DICOM encapsulation of 3D scanning STL data",2018,"Imaging Science in Dentistry","48","4",,"301","302",,,"10.5624/isd.2018.48.4.301","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85065437561&doi=10.5624%2fisd.2018.48.4.301&partnerID=40&md5=2e9eaa29c585be386f7ec8673753a726",22337822,,,Letter,"Final",Open Access,Scopus,2-s2.0-85065437561
"Kim J., Kumar C.S.S.P., Cha M., Choi H., Kim K.-J., Peyghambarian N.","57191685242;57188754839;7103399267;8383685100;27170091900;35499237300;","Quasi-phase-matched third harmonic generation in organic multilayers",2018,"Scientific Reports","8","1", 16419,"","",,,"10.1038/s41598-018-34788-8","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85056090041&doi=10.1038%2fs41598-018-34788-8&partnerID=40&md5=4ef1005a271236245fb9a29a00ee9ab2",20452322,,,Article,"Final",Open Access,Scopus,2-s2.0-85056090041
"Kim J.-E., Khim B.-K., Ikehara M., Lee J.","57201988986;6701732200;7102346626;56301571400;","Orbital-scale denitrification changes in the Eastern Arabian Sea during the last 800 kyrs",2018,"Scientific Reports","8","1", 7027,"","",,2,"10.1038/s41598-018-25415-7","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85046645792&doi=10.1038%2fs41598-018-25415-7&partnerID=40&md5=dbb2fd9f070aa9c65650de9682990fa3",20452322,,,Article,"Final",Open Access,Scopus,2-s2.0-85046645792
"Kim H.-N., Kim J.-B., Jeong S.-H.","57022849000;26662581900;56583201500;","Remineralization effects when using different methods to apply fluoride varnish in vitro",2018,"Journal of Dental Sciences","13","4",,"360","366",,,"10.1016/j.jds.2018.07.004","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85052750149&doi=10.1016%2fj.jds.2018.07.004&partnerID=40&md5=e5c6100221fe3d910a2d858da1c7669f",19917902,,,Article,"Final",Open Access,Scopus,2-s2.0-85052750149
"Kim J.-S., Kim M.-S., Baek I.-H.","49963762200;57207922614;15922215700;","Enhanced bioavailability of tadalafil after intranasal administration in beagle dogs",2018,"Pharmaceutics","10","4", 187,"","",,1,"10.3390/pharmaceutics10040187","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85056146791&doi=10.3390%2fpharmaceutics10040187&partnerID=40&md5=b87379d10c2637d8781379fc600e22ac",19994923,,,Article,"Final",Open Access,Scopus,2-s2.0-85056146791
"Ko E., Lee E.K.","37115534100;55491702300;","Existence of multiple positive solutions to integral boundary value systems with boundary multiparameters",2018,"Boundary Value Problems","2018","1", 155,"","",,,"10.1186/s13661-018-1077-9","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85054366891&doi=10.1186%2fs13661-018-1077-9&partnerID=40&md5=037aab696d29fd072bc92e5d1fb82bdd",16872762,,,Article,"Final",Open Access,Scopus,2-s2.0-85054366891
"Lee E.M., Kim D.H., Kim D.Y., Seol Y.M., Choi Y.J., Kim H.","57203206501;57209168298;57201849462;14825635200;55685942200;57200111630;","Efficacy of adjuvant radiotherapy in non-extremity soft tissue sarcoma with moderate chemosensitivity",2018,"Radiation Oncology Journal","36","4",,"325","331",,,"10.3857/roj.2018.00262","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85065470815&doi=10.3857%2froj.2018.00262&partnerID=40&md5=2b40d1cccec80d0b4457bc11e93176f6",22341900,,,Article,"Final",Open Access,Scopus,2-s2.0-85065470815
"Zhang Y., Liu R., Jin H., Song W., Augustine R., Kim I.","57194712996;57210577928;57195293653;57195309524;55669973000;55004620600;","Straightforward access to linear and cyclic polypeptides",2018,"Communications Chemistry","1","1", 40,"","",,,"10.1038/s42004-018-0040-0","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85071048224&doi=10.1038%2fs42004-018-0040-0&partnerID=40&md5=048e8a82c1281d9519a0be465d43bfe6",23993669,,,Article,"Final",Open Access,Scopus,2-s2.0-85071048224
"Le T.-T.-H., Kim H.","57193995120;8912582200;","Non-intrusive load monitoring based on novel transient signal in household appliances with low sampling rate",2018,"Energies","11","12", 3409,"","",,5,"10.3390/en11123409","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85059250416&doi=10.3390%2fen11123409&partnerID=40&md5=7a4ad455eb19ba8ac6d6fccbe65df2ac",19961073,,,Article,"Final",Open Access,Scopus,2-s2.0-85059250416
"Jung J.-Y., Kim Y.-D., Kim Y.-K.","57202890557;55617437700;7410205975;","Effect of CaF2 addition on the crystallinity of hexagonal boron nitride nanoparticles",2018,"Journal of Korean Institute of Metals and Materials","56","12",,"915","920",,,"10.3365/KJMM.2018.56.12.915","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058799212&doi=10.3365%2fKJMM.2018.56.12.915&partnerID=40&md5=85eab39e769d762e3895d2f6cb3e9aa1",17388228,,,Article,"Final",Open Access,Scopus,2-s2.0-85058799212
"Kim S., Park J.-Y., Kang Y.H.","12782607700;35230672600;7402785039;","Stochastic quasilinear viscoelastic wave equation with nonlinear damping and source terms",2018,"Boundary Value Problems","2018","1", 14,"","",,,"10.1186/s13661-018-0932-z","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85041241176&doi=10.1186%2fs13661-018-0932-z&partnerID=40&md5=73c3eb72c42e1671c6667f744f72f198",16872762,,,Article,"Final",Open Access,Scopus,2-s2.0-85041241176
"Han M.-E., Kim J.-Y., Kim G.H., Park S.Y., Kim Y.H., Oh S.-O.","16174953800;57191890155;57203957908;57203957011;55736137500;7404103695;","SAC3D1: a novel prognostic marker in hepatocellular carcinoma",2018,"Scientific Reports","8","1", 15608,"","",,7,"10.1038/s41598-018-34129-9","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85055609246&doi=10.1038%2fs41598-018-34129-9&partnerID=40&md5=08bad484578e05b199d782694f69de17",20452322,,,Article,"Final",Open Access,Scopus,2-s2.0-85055609246
"Lee S.-B., Hur Y.-J., Cho J.-H., Lee J.-H., Kim T.-H., Cho S.-M., Song Y.-C., Seo Y.-S., Lee J., Kim T.-S., Park Y.-J., Oh M.-K., Park D.-S.","56512821400;16202868100;49663022700;56512748200;56181748900;57200222192;54682372300;15063420800;7601476522;57199878133;34771922700;57200224634;55724788100;","Molecular mapping of qBK1WD, a major QTL for bakanae disease resistance in rice",2018,"Rice","11","1", 3,"","",,4,"10.1186/s12284-017-0197-7","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85040325405&doi=10.1186%2fs12284-017-0197-7&partnerID=40&md5=db4bc445dfb760e5c0266bd8305d7665",19398425,,,Article,"Final",Open Access,Scopus,2-s2.0-85040325405
"Kang J., Kim W., Seo H., Kim E., Son B., Lee S., Park G., Jo S., Moon C., Youn H., Youn B.","55627757600;7405813205;56478037700;55627085200;55626713400;56661432800;57195634739;43761217600;7202189090;35081520700;35075479200;","Radiation-induced overexpression of transthyretin inhibits retinol-mediated hippocampal neurogenesis",2018,"Scientific Reports","8","1", 8394,"","",,2,"10.1038/s41598-018-26762-1","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85047851369&doi=10.1038%2fs41598-018-26762-1&partnerID=40&md5=cb24a226d57c65984af165b8d02a8528",20452322,,,Article,"Final",Open Access,Scopus,2-s2.0-85047851369
"Kim J.-H., Jung D.Y., Nagappan A., Jung M.H.","57192909906;57210408071;36955457300;8688170800;","Histone H3K9 demethylase JMJD2B induces hepatic steatosis through upregulation of PPARγ2",2018,"Scientific Reports","8","1", 13734,"","",,,"10.1038/s41598-018-31953-x","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053252225&doi=10.1038%2fs41598-018-31953-x&partnerID=40&md5=12040493a2b43f4da277335b51e5f8fb",20452322,,,Article,"Final",Open Access,Scopus,2-s2.0-85053252225
"Park T.W., Jung H., Cho Y.-R., Lee J.W., Park W.I.","57189896587;36169909800;7404469735;57204126767;53980463200;","Pattern formation of highly ordered sub-20 nm Pt cross-bar on Ni thin film",2018,"Journal of Korean Institute of Metals and Materials","56","12",,"910","914",,,"10.3365/KJMM.2018.56.12.910","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058802210&doi=10.3365%2fKJMM.2018.56.12.910&partnerID=40&md5=7f04a3fded7ae9e284c4c5704fabce66",17388228,,,Article,"Final",Open Access,Scopus,2-s2.0-85058802210
"Kang Y.H., Park J.Y., Kim D.","7402785039;35230672600;57191273001;","A global nonexistence of solutions for a quasilinear viscoelastic wave equation with acoustic boundary conditions",2018,"Boundary Value Problems","2018","1", 139,"","",,,"10.1186/s13661-018-1057-0","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053249818&doi=10.1186%2fs13661-018-1057-0&partnerID=40&md5=d75962dd0b8e40364debbcbbc35df1d0",16872762,,,Article,"Final",Open Access,Scopus,2-s2.0-85053249818
"Phan T.T.V., Bui N.Q., Cho S.-W., Bharathiraja S., Manivasagan P., Moorthy M.S., Mondal S., Kim C.-S., Oh J.","57194051017;56825398900;56358666900;57188921985;35220187600;55541490600;56477418400;35427654900;55730193800;","Photoacoustic Imaging-Guided Photothermal Therapy with Tumor-Targeting HA-FeOOH@PPy Nanorods",2018,"Scientific Reports","8","1", 8809,"","",,7,"10.1038/s41598-018-27204-8","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85048402622&doi=10.1038%2fs41598-018-27204-8&partnerID=40&md5=fcb1482b424399565d5c15b0413040ea",20452322,,,Article,"Final",Open Access,Scopus,2-s2.0-85048402622
"Lee D.-H., Kim T.-S., Lee D., Lim D.-S.","55277953000;57206927283;56133551800;16433237200;","Mammalian sterile 20 kinase 1 and 2 are important regulators of hematopoietic stem cells in stress condition",2018,"Scientific Reports","8","1", 942,"","",,,"10.1038/s41598-018-19637-y","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85040793894&doi=10.1038%2fs41598-018-19637-y&partnerID=40&md5=0ec43beae2f2a57503566df965cb0c21",20452322,,,Article,"Final",Open Access,Scopus,2-s2.0-85040793894
"Heo H., Joung H., Jung K., Kang C.-Y.","55273549100;57204861619;36456918700;7402312545;","Formation of interfacial reaction layers in Al2O3/SS 430 brazed joints using Cu-7Al-3.5Zr alloys",2018,"Metals","8","12", 990,"","",,,"10.3390/met8120990","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85057562129&doi=10.3390%2fmet8120990&partnerID=40&md5=324f128a4c7185bf90d59403125588f2",20754701,,,Article,"Final",Open Access,Scopus,2-s2.0-85057562129
"Jung B., Park J., Kim N., Li T., Kim S., Bartley L.E., Kim J., Kim I., Kang Y., Yun K., Choi Y., Lee H.-H., Ji S., Lee K.S., Kim B.Y., Shon J.C., Kim W.C., Liu K.-H., Yoon D., Kim S., Seo Y.-S., Lee J.","55888637900;55888450600;57191591502;57195268302;56147454500;35285685200;57075866100;57203374951;57200144012;57200151771;57195267798;56411383400;57200147211;36072264200;56569157900;56010668800;57195998865;55768214700;55855383700;57200144056;15063420800;7601476522;","Cooperative interactions between seed-borne bacterial and air-borne fungal pathogens on rice",2018,"Nature Communications","9","1", 2430,"","",,8,"10.1038/s41467-017-02430-2","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85039956251&doi=10.1038%2fs41467-017-02430-2&partnerID=40&md5=e32d4869bf0a69abc93987d93623a7d3",20411723,,,Article,"Final",Open Access,Scopus,2-s2.0-85039956251
"Choi H.-J., Chung T.-W., Choi H.-J., Han J.H., Choi J.-H., Kim C.-H., Ha K.-T.","56341868400;56803133900;7404339549;57206611217;35953529000;7409877266;7102262033;","Increased α2-6 sialylation of endometrial cells contributes to the development of endometriosis",2018,"Experimental and Molecular Medicine","50","12", 164,"","",,,"10.1038/s12276-018-0167-1","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058601957&doi=10.1038%2fs12276-018-0167-1&partnerID=40&md5=b93cd99a5f0f1296e0f2b1882ecba3e9",12263613,,EMMEF,Article,"Final",Open Access,Scopus,2-s2.0-85058601957
"Kim H.-J., Kim B., Mun E.-G., Jeong S.-Y., Cha Y.-S.","57208508701;35722449300;56872639200;57208514015;7103222605;","The antioxidant activity of steamed ginger and its protective effects on obesity induced by high-fat diet in C57BL/6J mice",2018,"Nutrition Research and Practice","12","6",,"503","511",,,"10.4162/nrp.2018.12.6.503","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85064996098&doi=10.4162%2fnrp.2018.12.6.503&partnerID=40&md5=9bec390b687eeceaecb25c05f141dc66",19761457,,,Article,"Final",Open Access,Scopus,2-s2.0-85064996098
"Yoo M.-G., Lee J., Kim Y.-G., Kim J., Maviglia F., Sips A.C.C., Kim H.-T., Hahm T.S., Hwang Y.-S., Lee H.J., Na Y.-S.","56313388800;57206731804;55905144600;57194707877;24314662000;16680330700;56523808900;7004679445;56924299800;7501480766;7006088533;","Evidence of a turbulent ExB mixing avalanche mechanism of gas breakdown in strongly magnetized systems",2018,"Nature Communications","9","1", 3523,"","",,2,"10.1038/s41467-018-05839-5","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85052715284&doi=10.1038%2fs41467-018-05839-5&partnerID=40&md5=7b7d42595518981e44642a8c1070d0e9",20411723,,,Article,"Final",Open Access,Scopus,2-s2.0-85052715284
"Ul Islam S., Zeb K., Ud Din W., Khan I., Ishfaq M., Busarello T.D.C., Kim H.J.","57208512962;56862258500;57208514691;57202401232;56398165900;35788795800;57191720417;","Design of a proportional resonant controller with resonant harmonic compensator and fault ride trough strategies for a grid-connected photovoltaic system",2018,"Electronics (Switzerland)","7","12", 451,"","",,2,"10.3390/electronics7120451","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85063687652&doi=10.3390%2felectronics7120451&partnerID=40&md5=4dc137c830f4a106f9758a49435d46cc",20799292,,,Article,"Final",Open Access,Scopus,2-s2.0-85063687652
"Ahn Y.-K., Manivannan A., Karna S., Jun T.-H., Yang E.-Y., Choi S., Kim J.-H., Kim D.-S., Lee E.-S.","50260992200;56430667400;57191268333;36449796000;25931295300;57200968167;56834874700;55894102400;57194829442;","Whole Genome Resequencing of Capsicum baccatum and Capsicum annuum to Discover Single Nucleotide Polymorphism Related to Powdery Mildew Resistance",2018,"Scientific Reports","8","1", 5188,"","",,3,"10.1038/s41598-018-23279-5","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85044535070&doi=10.1038%2fs41598-018-23279-5&partnerID=40&md5=f99fb318fce68c3072dff2a38accd82e",20452322,,,Article,"Final",Open Access,Scopus,2-s2.0-85044535070
