Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,ISSN,ISBN,CODEN,Document Type,Publication Stage,Access Type,Source,EID
"Kim S.-Y., Yun Y., Shin S., Lee J.H., Heo Y.-W., Lee S.","57191419632;57202548363;57194010651;57204923460;7004298542;57203597324;","Wide range tuning of band gap energy of A 3 B 2 X 9 perovskite-like halides",2019,"Scripta Materialia","166",,,"107","111",,,"10.1016/j.scriptamat.2019.03.009","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85062862935&doi=10.1016%2fj.scriptamat.2019.03.009&partnerID=40&md5=c18e16e0dd937ab10ea69c0f4ab2ddf5",13596462,,SCMAF,Article,"Final",,Scopus,2-s2.0-85062862935
"Lee K.-H., Bae J.-S., Yeum J.H., Park J., Sung C., Kim J., Oh W.","57208272748;7201386925;6602257098;57205143793;55234434500;57203325103;7201606930;","Thermal characteristics of epoxy composites with graphite and alumina",2019,"Thermochimica Acta","676",,,"115","119",,1,"10.1016/j.tca.2019.04.004","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85064319777&doi=10.1016%2fj.tca.2019.04.004&partnerID=40&md5=5a879b30f19cbfa65358730cb4ac7014",00406031,,THACA,Article,"Final",,Scopus,2-s2.0-85064319777
"Rathore M.M., Jararweh Y., Son H., Paul A.","56650727000;25825095600;57194618687;56650522400;","Real-time traffic management model using GPUenabled edge devices",2019,"2019 4th International Conference on Fog and Mobile Edge Computing, FMEC 2019",,, 8795336,"336","343",,,"10.1109/FMEC.2019.8795336","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85071670889&doi=10.1109%2fFMEC.2019.8795336&partnerID=40&md5=c25ea30f83fd1f1ee704e7f1c5b1baa1",,9781728117966,,Conference Paper,"Final",,Scopus,2-s2.0-85071670889
"Jha M.K., Jo M., Kim J.-H., Suk K.","55553038000;57189727853;55926599800;7005114595;","Microglia-Astrocyte Crosstalk: An Intimate Molecular Conversation",2019,"Neuroscientist","25","3",,"227","240",,13,"10.1177/1073858418783959","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85048927473&doi=10.1177%2f1073858418783959&partnerID=40&md5=1ac7ab1d1cc8432fe4b01da856ee44db",10738584,,NROSF,Review,"Final",,Scopus,2-s2.0-85048927473
"Lim S., Park J.M., Kwon S.-Y., Cho H.S., Kim H.-S., Lee S.-H., Moon J.S.","55644416800;15036192200;57201938520;19639806500;55766543100;35102528400;56002012500;","Complete genome sequence of a tentative new member of the genus Badnavirus identified in Codonopsis lanceolata",2019,"Archives of Virology","164","6",,"1733","1737",,,"10.1007/s00705-019-04238-5","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85064280862&doi=10.1007%2fs00705-019-04238-5&partnerID=40&md5=77bc8434941119f59a347f79f32ad90a",03048608,,ARVID,Article,"Final",,Scopus,2-s2.0-85064280862
"Park J.Y., Heo Y., Kim Y.J., Park J.-M., Kim S.-M., Park D.-J., Lee S.K., Han S.-M., Shim K.-W., Lee Y.J., Lee J.Y., Kwon J.-W.","57196405216;39361359300;56588394200;14030287200;57206875843;57209404505;27171429900;56121169800;8724567500;52563781300;57145528100;16202951700;","Long-term effect of bariatric surgery versus conventional therapy in obese Korean patients: A multicenter retrospective cohort study",2019,"Annals of Surgical Treatment and Research","96","6",,"283","289",,,"10.4174/astr.2019.96.6.283","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85067602380&doi=10.4174%2fastr.2019.96.6.283&partnerID=40&md5=60ff62d78e46eb592bdf4ea47c06329f",22886575,,,Article,"Final",,Scopus,2-s2.0-85067602380
"Chatterjee N., Choi S., Kwon O.K., Lee S., Choi J.","35118539600;57192680038;57207951780;57209046767;35309534900;","Multi-generational impacts of organic contaminated stream water on Daphnia magna: A combined proteomics, epigenetics and ecotoxicity approach",2019,"Environmental Pollution","249",,,"217","224",,1,"10.1016/j.envpol.2019.03.028","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85063333519&doi=10.1016%2fj.envpol.2019.03.028&partnerID=40&md5=02e09355494d37206cb86b781444b57b",02697491,,ENPOE,Article,"Final",,Scopus,2-s2.0-85063333519
"Choi M., Kim M.O., Lee J., Jeong J., Sung Y., Park S., Kwon W., Jang S., Park S.J., Kim H.-S., Jang W.Y., Kim S.H., Lee S., Choi S.-K., Ryoo Z.Y.","56374516800;8934745900;57190743495;57208165211;56373642700;57139047900;57139843600;57139360300;54682212300;35112301400;56008958000;57203773163;7601418915;55505432500;16937104900;","Hepatic serum amyloid A1 upregulates interleukin-17 (IL-17) in γδ T cells through Toll-like receptor 2 and is associated with psoriatic symptoms in transgenic mice",2019,"Scandinavian Journal of Immunology","89","6", e12764,"","",,,"10.1111/sji.12764","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85063992608&doi=10.1111%2fsji.12764&partnerID=40&md5=4b49b193a1d6a006976e5f2b18a959ef",03009475,,SJIMA,Article,"Final",,Scopus,2-s2.0-85063992608
"Hong E.-J., Ryu S.-Y., Chae J.-S., Kim H.-C., Park J., Cho J.-G., Choi K.-S., Yu D.-H., Park B.-K.","7102538351;57210508761;7102478039;35345454300;8066732600;57206746290;7403949556;14623495400;57210567843;","Description of diplotriaena manipoli (nematoda: Diplotriaenoidea) detected in the body cavity of garrulus glandarius brandtii from republic of korea",2019,"Journal of Veterinary Clinics","36","3",,"133","138",,,"10.17555/jvc.2019.06.36.3.133","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85071135543&doi=10.17555%2fjvc.2019.06.36.3.133&partnerID=40&md5=36574e2873aa2ef268436aa58589adfa",1598298X,,,Article,"Final",,Scopus,2-s2.0-85071135543
"Choi E.K., Jung H., Kim K.-J., Kang S.J., Kim H.J., Lim J.A., Kwak K.H., Lim D.G.","56783515900;55967121200;55531863300;57209307548;57209300958;55968496800;22937974700;55420302000;","Sodium nitrite attenuates hepatic Ischemia-Reperfusion injury in rats",2019,"Experimental and Clinical Transplantation","17","3",,"348","354",,,"10.6002/ect.2018.0169","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85067298388&doi=10.6002%2fect.2018.0169&partnerID=40&md5=20da4569985a0a2fccb8a793107633ec",13040855,,,Article,"Final",,Scopus,2-s2.0-85067298388
"Yoo J., Choi J.W., Lee S.-J., Hong J.M., Hong J.-H., Kim C.-H., Kim Y.-W., Kang D.-H., Kim Y.-S., Hwang Y.-H., Ovbiagele B., Demchuk A.M., Lee J.S., Sohn S.-I.","55261162200;57208806653;55206367900;55729426200;55931654800;56059033400;56203298200;8977805800;57095278300;7402311308;57203047943;57202700883;55963063300;36479287000;","Ischemic Diffusion Lesion Reversal After Endovascular Treatment",2019,"Stroke","50","6",,"1504","1509",,,"10.1161/STROKEAHA.118.024263","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85067266528&doi=10.1161%2fSTROKEAHA.118.024263&partnerID=40&md5=3ed89ab4287c0922ef7fac8461a04235",15244628,,,Article,"Final",,Scopus,2-s2.0-85067266528
"Heo J., Yoon Y., Lee G., Kim Y., Han J., Park C.M.","42461338400;7402126688;56096308900;8942065100;55595611300;57209588953;","Enhanced adsorption of bisphenol A and sulfamethoxazole by a novel magnetic CuZnFe2O4–biochar composite",2019,"Bioresource Technology","281",,,"179","187",,2,"10.1016/j.biortech.2019.02.091","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85062004108&doi=10.1016%2fj.biortech.2019.02.091&partnerID=40&md5=eb46bdb24dfb549d2ca247dda7fe584c",09608524,,BIRTE,Article,"Final",,Scopus,2-s2.0-85062004108
"Kwak S.W., Ha J.-H., Cheung G.S.-P., Kim S.K., Kim H.-C.","54787794900;55549831900;7005809531;34770864400;35746710200;","Comparison of In Vitro Torque Generation during Instrumentation with Adaptive Versus Continuous Movement",2019,"Journal of Endodontics","45","6",,"803","807",,,"10.1016/j.joen.2019.02.010","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85063456059&doi=10.1016%2fj.joen.2019.02.010&partnerID=40&md5=682d6fe09e5ac24c00c55f72841dbde6",00992399,,JOEND,Article,"Final",,Scopus,2-s2.0-85063456059
"Lee J., Oh S., Dong H., Wang F., Burnett G.","57206733268;15069782300;57202128016;57205467876;57203050750;","Motivations for self-archiving on an academic social networking site: A study on researchgate",2019,"Journal of the Association for Information Science and Technology","70","6",,"563","574",,,"10.1002/asi.24138","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85060183068&doi=10.1002%2fasi.24138&partnerID=40&md5=ad9e4958e050f08ef9a44b388be8dd13",23301635,,,Article,"Final",,Scopus,2-s2.0-85060183068
"Lu S., Wei X., Rao B., Tak B., Wang L., Wang L.","57196245741;57196234273;57196248928;6506911621;55368228500;36687714000;","LADRA: Log-based abnormal task detection and root-cause analysis in big data processing with Spark",2019,"Future Generation Computer Systems","95",,,"392","403",,1,"10.1016/j.future.2018.12.002","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85060279327&doi=10.1016%2fj.future.2018.12.002&partnerID=40&md5=60942a8ca18e3e75f8107c78ab663c02",0167739X,,FGCSE,Article,"Final",,Scopus,2-s2.0-85060279327
"Rathore M.M., Jararweh Y., Raheel M., Paul A.","56650727000;25825095600;57200132651;56650522400;","Securing high-velocity data: Authentication and key management model for smart city communication",2019,"2019 4th International Conference on Fog and Mobile Edge Computing, FMEC 2019",,, 8795312,"181","188",,,"10.1109/FMEC.2019.8795312","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85071691049&doi=10.1109%2fFMEC.2019.8795312&partnerID=40&md5=52078b63356a76a4b9d235b34f356a53",,9781728117966,,Conference Paper,"Final",,Scopus,2-s2.0-85071691049
"Kwon S.Y., Zhang Y., Lin Y., Ahn B.-C., Bom H.-S.","40261965600;56640079900;54386990500;57204027607;7004867080;","Role of thyroglobulin in the management of patients with differentiated thyroid cancer",2019,"Clinical and Translational Imaging","7","3",,"209","217",,,"10.1007/s40336-019-00325-4","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85066048424&doi=10.1007%2fs40336-019-00325-4&partnerID=40&md5=59b6d09aaf2836c969efcb2c4ace52dc",22815872,,,Review,"Final",,Scopus,2-s2.0-85066048424
"Grill A., Stampfer B., Im K.-S., Lee J.-H., Ostermaier C., Ceric H., Waltl M., Grasser T.","56406167800;57194944024;8679677600;55914047400;9738824700;12143061600;55625341000;56257117600;","Electrostatic Coupling and Identification of Single-Defects in GaN/AlGaN Fin-MIS-HEMTs",2019,"Solid-State Electronics","156",,,"41","47",,,"10.1016/j.sse.2019.02.004","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85063391024&doi=10.1016%2fj.sse.2019.02.004&partnerID=40&md5=b1be09a7b19be1028769ba33a595b864",00381101,,SSELA,Article,"Final",,Scopus,2-s2.0-85063391024
"Tran V.H., Lim S., Han D.S., Pathak N., Akther N., Phuntsho S., Park H., Shon H.K.","56517656900;57192809480;36139213900;57193154812;56720327600;23971296800;7601565583;6701629946;","Efficient fouling control using outer-selective hollow fiber thin-film composite membranes for osmotic membrane bioreactor applications",2019,"Bioresource Technology","282",,,"9","17",,4,"10.1016/j.biortech.2019.03.002","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85062396279&doi=10.1016%2fj.biortech.2019.03.002&partnerID=40&md5=ff2a5be14512cc695f538f3259fb3bab",09608524,,BIRTE,Article,"Final",,Scopus,2-s2.0-85062396279
"Login F.H., Jensen H.H., Pedersen G.A., Koffman J.S., Kwon T.-H., Parsons M., Nejsum L.N.","15755818700;57014182600;55183529100;56153175300;7202206089;7202453363;57203420013;","Aquaporins differentially regulate cell-cell adhesion in MDCK cells",2019,"FASEB journal : official publication of the Federation of American Societies for Experimental Biology","33","6",,"6980","6994",,1,"10.1096/fj.201802068RR","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85067309602&doi=10.1096%2ffj.201802068RR&partnerID=40&md5=a2a24778c2ba57267c229df1c2755e7c",15306860,,,Article,"Final",,Scopus,2-s2.0-85067309602
"Ashapure A., Jung J., Yeom J., Chang A., Maeda M., Maeda A., Landivar J.","56974250900;24177148300;55352955600;24502789400;57190883430;57208259782;6603865141;","A novel framework to detect conventional tillage and no-tillage cropping system effect on cotton growth and development using multi-temporal UAS data",2019,"ISPRS Journal of Photogrammetry and Remote Sensing","152",,,"49","64",,1,"10.1016/j.isprsjprs.2019.04.003","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85064281905&doi=10.1016%2fj.isprsjprs.2019.04.003&partnerID=40&md5=f600185f14d6c0f73cf12b2c06cf01b8",09242716,,IRSEE,Article,"Final",,Scopus,2-s2.0-85064281905
"Lee K., Choi J., Lee J.","57210443874;55722493700;57195131278;","Research trend on performance diagnosis and restoration technology of waste lithium ion battery for energy storage systems",2019,"Applied Chemistry for Engineering","30","3",,"290","296",,,"10.14478/ace.2019.1034","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85070742576&doi=10.14478%2face.2019.1034&partnerID=40&md5=ee698d59bf8421cf5f4fdc3e6060ca79",12250112,,,Article,"Final",,Scopus,2-s2.0-85070742576
"Lee W., Ku S.-K., Kim J.-E., Choi G.-E., Song G.-Y., Bae J.-S.","50161632800;7006331005;57202767626;57207762472;7402253074;16021543200;","Pulmonary Protective Functions of Rare Ginsenoside Rg4 on Particulate Matter-induced Inflammatory Responses",2019,"Biotechnology and Bioprocess Engineering","24","3",,"445","453",,4,"10.1007/s12257-019-0096-4","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85068751388&doi=10.1007%2fs12257-019-0096-4&partnerID=40&md5=1e5b2d0aa7c064f36b01c334134f0c23",12268372,,,Article,"Final",,Scopus,2-s2.0-85068751388
"Shin C.H., Kim Y., Yoo M.H., Kim T.S., Park J.W., Kang B.C., Park H.J.","57208896254;57195399872;22956750000;55649429200;57040126000;57199669090;14032255500;","Management of Ménière's Disease: How Does the Coexistence of Vestibular Migraine Affect Outcomes?",2019,"Otology & neurotology : official publication of the American Otological Society, American Neurotology Society [and] European Academy of Otology and Neurotology","40","5",,"666","673",,,"10.1097/MAO.0000000000002176","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85066061183&doi=10.1097%2fMAO.0000000000002176&partnerID=40&md5=902639f077e0b3c1bff21bbc2c46e01d",15374505,,,Article,"Final",,Scopus,2-s2.0-85066061183
"Jeong J.C., Ro H., Yang J., Huh K.H., Park J.B., Cho J.-H., Lee S., Han S.-Y., Ahn C., KNOW-KT Study Group","57208525777;26538034700;56962749200;35183155900;13605451500;7403536291;57192521521;24281360600;7201986669;","Characteristics of Anemia and Iron Deficiency After Kidney Transplant",2019,"Transplantation Proceedings","51","5",,"1406","1409",,,"10.1016/j.transproceed.2019.01.140","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85065015546&doi=10.1016%2fj.transproceed.2019.01.140&partnerID=40&md5=20983d5442a4cbe4ebabe7aded03d71a",00411345,,TRPPA,Article,"Final",,Scopus,2-s2.0-85065015546
"Noh H., Hwang J.-C., Bucher M.","7103103544;57209878744;7004457893;","Special Relativistic Magnetohydrodynamics with Gravitation",2019,"Astrophysical Journal","877","2", 124,"","",,,"10.3847/1538-4357/ab17de","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85068972682&doi=10.3847%2f1538-4357%2fab17de&partnerID=40&md5=0fc7f48643da5d98299646c98196a348",0004637X,,,Article,"Final",,Scopus,2-s2.0-85068972682
"Baek J.-H., Kim B.M., Kang D.-H., Heo J.H., Nam H.S., Kim Y.D., Hwang Y.-H., Kim Y.-W., Kim Y.-S., Kim D.J., Kwak H.S., Roh H.G., Lee Y.-J., Kim S.H., Baik S.K., Jeon P., Yoo J., Suh S.H., Kim B., Kim J.W., Suh S., Jeon H.-J.","56066538700;49861594200;8977805800;57208418056;57208417539;57208357192;7402311308;56203298200;57095278300;57209820218;7103385893;7005464560;35083831300;54794266300;16642123700;6603455341;55261162200;34868761600;56296939800;57193218150;12806541600;56271689500;","Balloon Guide Catheter Is Beneficial in Endovascular Treatment Regardless of Mechanical Recanalization Modality",2019,"Stroke","50","6",,"1490","1496",,,"10.1161/STROKEAHA.118.024723","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85067269193&doi=10.1161%2fSTROKEAHA.118.024723&partnerID=40&md5=243e981a52e19e802b7990660253a082",15244628,,,Article,"Final",,Scopus,2-s2.0-85067269193
"Kim C.-J., Song K.-H., Park K.-H., Kim M., Choe P.G., Oh M.-D., Lee S.H., Jang H.-C., Kang S.-J., Kim H.Y., Cheon S., Kwak Y.G., Choi H.J., Kwon K.T., Jeon J.H., Kim E.S., Kim H.B., Cho J.E., Choi Y.J., Park J.I., Jung S.-I., Kim N.J., Park W.B., Kim N.-H., Lee M.J., Kim K.H., Kim Y.K., Choi H.K., Han M.S., Kim Y.-S., Cho C.R., Song H.S., Lee Y.S., Kim H.-I., Kiem S.M., Kim D.-K., Song S.-A., Kang M.J., Shin J.G.","45361165100;23398486700;35277835900;36542626500;15070608400;7201600302;57189991283;7202135138;37072777000;8731784200;54790749100;7103120454;57191430026;57204174997;35277977900;22938086900;35307429400;55944762000;55538829400;55717003300;7403676835;35495869100;7402229219;36630400600;57191731301;23135112800;35322538300;23566440200;57206600114;56528813400;57204358301;57199094578;57049824800;57206211414;6603471324;57190391687;35320345500;57208699572;24402153600;","Impact of antimicrobial treatment duration on outcome of Staphylococcus aureus bacteraemia: a cohort study",2019,"Clinical Microbiology and Infection","25","6",,"723","732",,1,"10.1016/j.cmi.2018.09.018","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85055269146&doi=10.1016%2fj.cmi.2018.09.018&partnerID=40&md5=1c729800c83473b120d8afaa6157c970",1198743X,,CMINF,Article,"Final",,Scopus,2-s2.0-85055269146
"Lee S.Y., Do Y.S., Kim C.W., Park K.B., Kim Y.H., Cho Y.J.","56016177400;7103100779;7409873970;36017224300;57207443530;55420151300;","Efficacy and Safety of Transvenous Embolization of Type II Renal Arteriovenous Malformations with Coils",2019,"Journal of Vascular and Interventional Radiology","30","6",,"807","812",,,"10.1016/j.jvir.2018.09.019","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85063401542&doi=10.1016%2fj.jvir.2018.09.019&partnerID=40&md5=87e004549b80d5af36a415c9a8e198ed",10510443,,JVIRE,Article,"Final",,Scopus,2-s2.0-85063401542
"Shen X., Toorman E.A., Lee B.J., Fettweis M.","56449797600;6602685320;56016052400;6603404718;","An Approach to Modeling Biofilm Growth During the Flocculation of Suspended Cohesive Sediments",2019,"Journal of Geophysical Research: Oceans","124","6",,"4098","4116",,,"10.1029/2018JC014493","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85067877491&doi=10.1029%2f2018JC014493&partnerID=40&md5=61f85d8366a7cb20d900561f2b1ed283",21699275,,,Article,"Final",,Scopus,2-s2.0-85067877491
"Chung H.S., Hwang E.C., Kim M.S., Yu S.H., Jung S.I., Kang T.W., Choi C., Choi S.H., Kwon T.G., Noh J.H., Kim M.K., Cho W.J., Kang S.G., Kang S.H., Cheon J., Seo I.Y., Chung H., Kim H.S., Lee C.H., Ku J.Y., Ha H.K., Kim B.H., Jeong C.W., Ku J.H., Kwak C., Kwon D.","56680492000;57209990593;55686349100;55745358000;7403677192;36065936000;7402961689;9742645500;15073765400;8246719300;47761821300;36936740400;35995660400;7405684686;7004902063;8446634000;7404006837;55665903300;55855972900;55373044600;36854637400;57203500751;8879131000;36800523000;7005639032;7103159860;","Effects of Variant Histology on the Oncologic Outcomes of Patients With Upper Urinary Tract Carcinoma After Radical Nephroureterectomy: A Propensity Score–Matched Analysis",2019,"Clinical Genitourinary Cancer","17","3",,"e394","e407",,,"10.1016/j.clgc.2018.11.015","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85061525749&doi=10.1016%2fj.clgc.2018.11.015&partnerID=40&md5=a3882ea8ef15942df73195439909fc57",15587673,,,Article,"Final",,Scopus,2-s2.0-85061525749
"Lee C.-H., Hong J.T., Kang D.H., Kim K.-J., Kim S.-W., Kim S.W., Kim Y.J., Chung C.K., Shin J.J., Oh J.K., Yi S., Lee J.K., Lee J.H., Lee H.J., Chun H.-J., Cho D.-C., Jin Y.J., Choi K.-C., Han I.H., Hyun S.-J., Hur J.-W., Song G.S.","56942572100;57203747494;36875422000;55710518000;57200877197;57203717007;55809873500;7403613043;12808009300;35243280100;57208356885;35187204800;56042360500;54403175000;23666892600;55859543400;8693425400;55722162100;55552729400;32867650200;55541027900;22434347100;","Epidemiology of Iatrogenic Vertebral Artery Injury in Cervical Spine Surgery: 21 Multicenter Studies",2019,"World Neurosurgery","126",,,"e1050","e1054",,,"10.1016/j.wneu.2019.03.042","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85063997353&doi=10.1016%2fj.wneu.2019.03.042&partnerID=40&md5=63872e5bfdea2020462ee3c1adb2e521",18788750,,,Article,"Final",,Scopus,2-s2.0-85063997353
"Li S., Zhao S., Xing R., Kumbhar V.S., Lee K., Zhou Y., Kazuya N., Fujishima A., Liu S.","57192086824;57208107782;8977062700;55331146700;57208108422;7405362394;57208106525;35451190300;24438279300;","Zn−Co−S Colloidal Nanocrystal Clusters as Efficient and Durable Bifunctional Electrocatalysts For Full Water Splitting",2019,"ChemNanoMat","5","6",,"761","765",,2,"10.1002/cnma.201900060","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85063789911&doi=10.1002%2fcnma.201900060&partnerID=40&md5=553b0179ebba136a8d11d175fe14643c",2199692X,,,Article,"Final",,Scopus,2-s2.0-85063789911
"Shen X., Toorman E.A., Fettweis M., Lee B.J., He Q.","56449797600;6602685320;6603404718;56016052400;57013983700;","Simulating multimodal floc size distributions of suspended cohesive sediments with lognormal subordinates: Comparison with mixing jar and settling column experiments",2019,"Coastal Engineering","148",,,"36","48",,,"10.1016/j.coastaleng.2019.03.002","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85063341345&doi=10.1016%2fj.coastaleng.2019.03.002&partnerID=40&md5=19576702f73b6c91c3f1b5cbe8e7da40",03783839,,COEND,Article,"Final",,Scopus,2-s2.0-85063341345
"Shin K., Baek H.J., Kang Y.M., Cha H.-S., Kang S.W., Park S.-H., Jun J.-B., Lee Y.J., Choi I.A., Song Y.W.","55420103800;7006723835;7402785038;7103181617;7405687395;16302195400;7202753064;56584775600;35200255800;55498729700;","Efficacy and safety of add-on tacrolimus versus leflunomide in rheumatoid arthritis patients with inadequate response to methotrexate",2019,"International Journal of Rheumatic Diseases","22","6",,"1115","1122",,,"10.1111/1756-185X.13521","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85062974126&doi=10.1111%2f1756-185X.13521&partnerID=40&md5=6202d493e99025bad1dece9ed52b3e18",17561841,,,Article,"Final",,Scopus,2-s2.0-85062974126
"Park J.-H., Woo Y.M., Youm E.M., Hamad N., Won H.-H., Naka K., Park E.-J., Park J.-H., Kim H.-J., Kim S.-H., Kim H.-J., Ahn J.S., Sohn S.K., Moon J.H., Jung C.W., Park S., Lipton J.H., Kimura S., Kim J.-W., Kim D.D.H.","57034465500;57205114797;57008327200;56048203200;34573851600;56765370700;57205115590;57034469500;36168944100;57206876963;7410127473;22984055900;13310226800;56568642700;56405934800;36182573400;35428924000;56784882900;55720234500;57190244877;","HMGCLL1 is a predictive biomarker for deep molecular response to imatinib therapy in chronic myeloid leukemia",2019,"Leukemia","33","6",,"1439","1450",,1,"10.1038/s41375-018-0321-8","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058615743&doi=10.1038%2fs41375-018-0321-8&partnerID=40&md5=0e4ec14fb63379b47d76702c8a49ec94",08876924,,LEUKE,Article,"Final",,Scopus,2-s2.0-85058615743
"Zhang K., Park S.-S.","57192665514;7501833211;","Effects of current density on anodizing behavior, micro-structure, and electrical properties of ZrO 2 -coated Al foils",2019,"Applied Surface Science","477",,,"44","49",,,"10.1016/j.apsusc.2018.01.119","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85044542801&doi=10.1016%2fj.apsusc.2018.01.119&partnerID=40&md5=df8cac7ae75817a6b3b765750ff83e28",01694332,,ASUSE,Article,"Final",,Scopus,2-s2.0-85044542801
"Lee D.G., Kim M.-C., Kim B.J., Kim D.H., Lee S.M., Choi M., Lee S., Jung H.S.","57199466655;57203548601;56035375300;56366898500;57192516476;17234130700;57203597324;9432551800;","Effect of TiO 2 particle size and layer thickness on mesoscopic perovskite solar cells",2019,"Applied Surface Science","477",,,"131","136",,3,"10.1016/j.apsusc.2017.11.124","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85034813011&doi=10.1016%2fj.apsusc.2017.11.124&partnerID=40&md5=bb94a58a5a872b168b948ca106537c5a",01694332,,ASUSE,Article,"Final",,Scopus,2-s2.0-85034813011
"Miao X., Xu W., Cha H., Chang Y., Oh I.T., Chae K.S., Tegafaw T., Ho S.L., Kim S.J., Lee G.H.","57195598056;36183016100;57189728122;7501840633;57195491418;15743626400;55983618600;57197868409;56530027700;7404851841;","Ultrasmall Gd 2 O 3 nanoparticles surface-coated by polyacrylic acid (PAA) and their PAA-size dependent relaxometric properties",2019,"Applied Surface Science","477",,,"111","115",,,"10.1016/j.apsusc.2017.11.225","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85035816468&doi=10.1016%2fj.apsusc.2017.11.225&partnerID=40&md5=4ea4bb824f560a91847afb34b52b94b0",01694332,,ASUSE,Article,"Final",,Scopus,2-s2.0-85035816468
"Lee J.U., Kim S.-H., Kim Y.J., Park S.H.","57195056728;57210865556;57195056026;54786002500;","Improvement in bending formability of rolled magnesium alloy through precompression and subsequent annealing",2019,"Journal of Alloys and Compounds","787",,,"519","526",,,"10.1016/j.jallcom.2019.02.080","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85061457900&doi=10.1016%2fj.jallcom.2019.02.080&partnerID=40&md5=135dc4a302a18a918f2a868aed3c4b3b",09258388,,JALCE,Article,"Final",,Scopus,2-s2.0-85061457900
"Han J.E.","57208255674;","Detection of the amoebic parasite (order Dactylopodida) in cultured Pacific white shrimp (Litopenaeus vannamei)",2019,"Aquaculture","507",,,"246","250",,,"10.1016/j.aquaculture.2019.04.036","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85064255307&doi=10.1016%2fj.aquaculture.2019.04.036&partnerID=40&md5=c4bcb501c25197207e079d5c9037c1a0",00448486,,AQCLA,Article,"Final",,Scopus,2-s2.0-85064255307
"You D., Ganorkar S., Joo M., Park D., Kim S., Kang K., Lee D.","57205882405;36909868700;57205886200;57205882248;57203262194;55390344400;55960626200;","Ab initio study of H, B, C, N, O, and self-interstitial atoms in hcp-Zr",2019,"Journal of Alloys and Compounds","787",,,"631","637",,,"10.1016/j.jallcom.2019.02.144","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85061534795&doi=10.1016%2fj.jallcom.2019.02.144&partnerID=40&md5=cf973d4907eb97353bf0b19015ddb16c",09258388,,JALCE,Article,"Final",,Scopus,2-s2.0-85061534795
"Poornaprakash B., Chalapathi U., Poojitha P.T., Vattikuti S.V.P., Reddy M.S.P.","53064430100;54390708700;57119937500;35300478500;55422639100;","(Al, Cu) Co-doped ZnS nanoparticles: structural, chemical, optical, and photocatalytic properties",2019,"Journal of Materials Science: Materials in Electronics","30","10",,"9897","9902",,,"10.1007/s10854-019-01327-8","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85064198225&doi=10.1007%2fs10854-019-01327-8&partnerID=40&md5=2c882a39f8612cbbaa6df2603e8a679e",09574522,,,Article,"Final",,Scopus,2-s2.0-85064198225
