Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,ISSN,ISBN,CODEN,Document Type,Publication Stage,Access Type,Source,EID
"Lee J.H., Shin K.-H., Park S.J., Lee G.J., Lee C.-H., Kim D.H., Kim D.H., Yang H.S.","55690059900;57203575095;57210251156;57202163296;36037304500;55743002700;55820366000;36129088900;","Comparison of clinical efficacy between transforaminal and interlaminar epidural injections in lumbosacral disc herniation: A systematic review and meta-analysis",2018,"Pain Physician","21","5",,"433","447",,2,,"https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85054419407&partnerID=40&md5=1b925a9eeed9a275c1135d32bfdb771f",15333159,,PPAHA,Review,"Final",,Scopus,2-s2.0-85054419407
"Lee J.H., Kim G.-T., Kim Y.-K., Lee S.-G.","57206733595;56013410100;57201426112;57118408700;","Cognitive function of patients with rheumatoid arthritis is associated with disease activity but not carotid atherosclerotic changes",2018,"Clinical and Experimental Rheumatology","36","5",,"856","861",,1,,"https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85054076885&partnerID=40&md5=47da5fdf608474171d0eb824076eacc0",0392856X,,CERHD,Article,"Final",,Scopus,2-s2.0-85054076885
"Yoon B., Lee S.-H., Zhao L., Lee H.","57200957213;55872454400;57202137000;55706794700;","Nanostructured SiC prepared by ultra low temperature densification using amorphous/nano-crystalline bimodal Si-Al-C powder",2018,"Ceramics International","44","13",,"15176","15180",,,"10.1016/j.ceramint.2018.05.157","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85047272940&doi=10.1016%2fj.ceramint.2018.05.157&partnerID=40&md5=36cd7bb3bf979497fb52bfe229d4b3c3",02728842,,CINND,Article,"Final",,Scopus,2-s2.0-85047272940
"Bashir K.M.I., Lee J.-H., Petermann M.J., Shah A.A., Jeong S.-J., Kim M.-S., Park N.-G., Cho M.-G.","56488376400;57206733937;57204053742;57204055441;57204061506;8209508600;36764381200;7401727652;","Estimation of antibacterial properties of chlorophyta, rhodophyta and haptophyta microalgae species",2018,"Microbiology and Biotechnology Letters","46","3",,"225","233",,1,"10.4014/mbl.1802.02015","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85054321622&doi=10.4014%2fmbl.1802.02015&partnerID=40&md5=09ad1986ae707d66b56bf71b672878ab",1598642X,,,Article,"Final",,Scopus,2-s2.0-85054321622
"Lee J.H., Kim D.H., Kim D.H., Shin K.-H., Park S.J., Lee G.J., Lee C.-H., Yang H.S.","55690059900;55743002700;55820366000;57203575095;57204065154;57202163296;36037304500;36129088900;","Comparison of clinical efficacy of epidural injection with or without steroid in lumbosacral disc herniation: A systematic review and meta-analysis",2018,"Pain Physician","21","5",,"449","467",,2,,"https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85054357501&partnerID=40&md5=77d66c57888c0934cde919fa05a50813",15333159,,PPAHA,Review,"Final",,Scopus,2-s2.0-85054357501
"Lee H., Jung J., Heo C., Kim C., Lee J.-H., Kim Y.","55783865700;57202303090;55808908000;56996339100;55218471100;55617437700;","Characterization of the Contamination Factor of Electroless Ni Plating Solutions on the ENIG Process",2018,"Journal of Electronic Materials","47","9",,"5158","5164",,1,"10.1007/s11664-018-6335-1","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85047829286&doi=10.1007%2fs11664-018-6335-1&partnerID=40&md5=5f287b1e919bfad7723d71094aa652e6",03615235,,JECMA,Article,"Final",,Scopus,2-s2.0-85047829286
"Kim M., Park S., Yamashita Y., Kyhm K., Ikezawa M., Bietti S., Sanguinetti S.","57203803003;57197524966;57203801589;6601972916;57201643825;25935997400;23016686500;","Decoherence Dynamics of Localized States in a Single GaAs/AlGaAs Quantum Ring",2018,"Physica Status Solidi - Rapid Research Letters","12","9", 1800176,"","",,1,"10.1002/pssr.201800176","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053011729&doi=10.1002%2fpssr.201800176&partnerID=40&md5=1baab78f66976593b7a0abe64a68599a",18626254,,,Letter,"Final",,Scopus,2-s2.0-85053011729
"Jeon M.J., Kim H.K., Kim E.H., Kim E.S., Yi H.-S., Kim T.Y., Kang H.-C., Shong Y.K., Kim W.B., Kim B.H., Kim W.G.","50361668300;57205339806;56739579300;56812743800;55376878100;57201336410;8400902400;57193122463;57051755500;56551637500;57190032546;","Decreasing Disease-Specific Mortality of Differentiated Thyroid Cancer in Korea: A Multicenter Cohort Study",2018,"Thyroid","28","9",,"1121","1127",,1,"10.1089/thy.2018.0159","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053381627&doi=10.1089%2fthy.2018.0159&partnerID=40&md5=0a035f8eba4bf3013ebd074d9c7333a3",10507256,,THYRE,Article,"Final",,Scopus,2-s2.0-85053381627
"Lee S.H., Ryu J., Park J.-W., Lee D., Kwon J.-I., Zhao J., Son S.H.","55716531300;34873350000;55372398100;57193848267;22985089800;57191640323;55601352700;","Improved Chlorophyll-a Algorithm for the Satellite Ocean Color Data in the Northern Bering Sea and Southern Chukchi Sea",2018,"Ocean Science Journal","53","3",,"475","485",,1,"10.1007/s12601-018-0011-5","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85042940403&doi=10.1007%2fs12601-018-0011-5&partnerID=40&md5=b065344fc09a4fdd54f4f66ae7c5d9d3",17385261,,,Article,"Final",,Scopus,2-s2.0-85042940403
"Park K.M., Kim T.H., Mun C.W., Shin K.J., Ha S.Y., Park J., Lee B.I., Lee H.-J., Kim S.E.","55676211700;57199879324;25936517200;57208373091;56675254900;54938807200;16240650100;36652691800;57203985343;","Reduction of ipsilateral thalamic volume in temporal lobe epilepsy with hippocampal sclerosis",2018,"Journal of Clinical Neuroscience","55",,,"76","81",,1,"10.1016/j.jocn.2018.06.025","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85048993465&doi=10.1016%2fj.jocn.2018.06.025&partnerID=40&md5=05daf376757909ff661c25c962754958",09675868,,JCNUE,Article,"Final",,Scopus,2-s2.0-85048993465
"Kim H., Yoo H.Y., Ki Y.H., Kim I.-K., Byun E.-H., Yang Y.-H., Park S.J., Na J.-G., Sohn H., Lee T., Kim J.R., Park C.","57203040216;37098380300;57203039471;56547774100;16024107000;9334560800;57191670770;35219220500;55158873100;37027798300;8545413900;16835308100;","Improved reutilization of industrial crude lysine to 1,5-diaminopentane by enzymatic decarboxylation using various detergents and organic solvents",2018,"Korean Journal of Chemical Engineering","35","9",,"1854","1859",,1,"10.1007/s11814-018-0075-z","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85050334552&doi=10.1007%2fs11814-018-0075-z&partnerID=40&md5=895f7f929c7653cc9205e4eb9c784b41",02561115,,,Article,"Final",,Scopus,2-s2.0-85050334552
"Gupta R., Min C.W., Meng Q., Agrawal G.K., Rakwal R., Kim S.T.","57201488529;57189515849;57202611160;7202765916;7004171300;57039377800;","Comparative phosphoproteome analysis upon ethylene and abscisic acid treatment in Glycine max leaves",2018,"Plant Physiology and Biochemistry","130",,,"173","180",,1,"10.1016/j.plaphy.2018.07.002","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85049450960&doi=10.1016%2fj.plaphy.2018.07.002&partnerID=40&md5=866d1868fd87e25b912255e29b031b77",09819428,,PPBIE,Article,"Final",,Scopus,2-s2.0-85049450960
"Oh I.-J., Hur J.Y., Park C.-K., Kim Y.-C., Kim S.J., Lee M.K., Kim H.J., Lee K.Y., Lee J.C., Choi C.-M.","7101831082;57193689688;57205721111;35201246200;57171078600;16433227400;56992185900;8720534800;24825051600;14024046800;","Clinical Activity of Pan-HER Inhibitors Against HER2-Mutant Lung Adenocarcinoma",2018,"Clinical Lung Cancer","19","5",,"e775","e781",,4,"10.1016/j.cllc.2018.05.018","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85049317504&doi=10.1016%2fj.cllc.2018.05.018&partnerID=40&md5=5aaeecaa6b26d058c02139c1b4f27c31",15257304,,CLCLC,Article,"Final",,Scopus,2-s2.0-85049317504
"Oh C.E., Kwon G.-Y., Kwon Y.-H., Lee E.-J., Park M.-S., Kim S.-H., Jeon S.-M., Go U.-Y., Park S.E.","36461469400;55313197100;57210115227;57204082422;55654848400;52463747800;24484431000;25027241600;36465325900;","High tuberculosis transmission rate in children with nursery exposure to undetected pulmonary tuberculosis",2018,"International Journal of Tuberculosis and Lung Disease","22","9",,"1031","1036",,1,"10.5588/ijtld.18.0053","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85051454055&doi=10.5588%2fijtld.18.0053&partnerID=40&md5=119bbd65485701e179d41e545f2866e9",10273719,,IJTDF,Article,"Final",,Scopus,2-s2.0-85051454055
"Shin J.Y., Kang H., Kim M.B., Kim Y.C., Park M.Y., Park C.W., Son S.W., Lew B.L., Lee D.Y., Lee D.H., Lee M.W., Lee S.J., Lee Y.W., Lee W.J., Lee J.B., Lee J.H., Cho S.H., Choi J.H., Park Y.L.","57206624936;25925097600;7406088339;57194621494;9939502400;7408416457;7202529945;6701632121;56734669600;55649570908;56557151900;54784592900;15033490400;24474659000;7601482038;57190277285;26429135800;56318670400;55966330200;","Research reporting public perception and behavior with regard to skin health: results of a survey from the skin health expo in korea",2018,"Korean Journal of Dermatology","56","8",,"475","484",,,,"https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85056415396&partnerID=40&md5=463c196d5c36fd09ed2391947d0cdec6",04944739,,TPKCA,Article,"Final",,Scopus,2-s2.0-85056415396
"Kim B.M., Baek J.-H., Heo J.H., Nam H.S., Kim Y.D., Yoo J., Kim D.J., Jeon P., Baik S.K., Suh S.H., Lee K.Y., Kwak H.S., Roh H.G., Lee Y.-J., Kim S.H., Ryu C.-W., Ihn Y.-K., Kim B., Jeon H.J., Kim J.W., Byun J.S., Suh S., Park J.J., Lee W.J., Roh J., Shin B.-S., Bang O.Y.","49861594200;56066538700;34869576000;15846035100;56153946300;55261162200;55508933800;6603455341;16642123700;34868761600;8941674500;7103385893;7005464560;35083831300;54794266300;9241071300;8590032100;56296939800;56271689500;57193218150;26664357900;12806541600;56726904400;57198750868;7102684066;7103027835;7006620221;","Collateral status affects the onset-to-reperfusion time window for good outcome",2018,"Journal of Neurology, Neurosurgery and Psychiatry","89","9",,"903","909",,8,"10.1136/jnnp-2017-317627","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85049047119&doi=10.1136%2fjnnp-2017-317627&partnerID=40&md5=d0fb70fa0dbcb5bd6779afa87e526a25",00223050,,JNNPA,Article,"Final",,Scopus,2-s2.0-85049047119
"Youn S.W., Lee J.-H., Yu D.Y., Kim Y., Kim B.S., Seo S.J., Choe Y.B., Yun S.-K., Park J., Kim N.I., Choi C.W., Youn J.I., Lee S.-J., Lee M.-G., Kim K.J., Park C.J., Ro Y.S., Song H.J., Shin B.S., Ahn S.K., Lee J.Y., Won Y.H., Jang M.S., Kim K.H., Kim M.H., Kim T.Y., Choi J.-H.","8903096500;57209358553;57192813923;57192809503;55726523900;7202469915;7102998248;7202777428;55717191000;7403397060;8938073000;7101807355;56013454400;35422302500;36071838600;55664371200;7102329295;7404036774;7103027736;36815329600;25723500600;7102129152;56588449100;57190065243;36006961600;26643151300;7501391158;","The relationship between clinical characteristics including presence of exposed lesions and health-related quality of life (HRQoL) in patients with psoriasis: analysis from the nationwide epidemiologic study for psoriasis in Korea (EPI-PSODE study)",2018,"Journal of the European Academy of Dermatology and Venereology","32","9",,"1499","1506",,4,"10.1111/jdv.14865","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85043350437&doi=10.1111%2fjdv.14865&partnerID=40&md5=0571e98f9b04c2f14f08f7edbbe3163d",09269959,,JEAVE,Article,"Final",,Scopus,2-s2.0-85043350437
"Lee J.-H., Lee S.-M., Choi J.-H., Park C.-J., Kim B.S., Shin B.S., Park H.-J., Kim N.-I., Kim K.J., Shin A., Suh D., Jun J.H., Chang Y., Suh D.-C.","57209358553;56283361700;56318670400;55664371200;55726523900;7103027736;55667200300;7403397060;36071838600;57205094492;57199742804;57205099267;57205100655;7202639596;","Factors influencing quality of life in patients with psoriasis in Korea",2018,"European Journal of Dermatology","28","5",,"678","680",,1,"10.1684/ejd.2018.3341","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058546385&doi=10.1684%2fejd.2018.3341&partnerID=40&md5=7fea29959693d323b9eebca6b579b665",11671122,,EJDEE,Article,"Final",,Scopus,2-s2.0-85058546385
"Bryant G.A., Fessler D.M.T., Fusaroli R., Clint E., Amir D., Chávez B., Denton K.K., Díaz C., Duran L.T., Fanćovićová J., Fux M., Ginting E.F., Hasan Y., Hu A., Kamble S.V., Kameda T., Kuroda K., Li N.P., Luberti F.R., Peyravi R., Prokop P., Quintelier K.J.P., Shin H.J., Stieger S., Sugiyama L.S., van den Hende E.A., Viciana-Asensio H., Yildizhan S.E., Yong J.C., Yuditha T., Zhou Y.","10438889600;6603826266;35109120800;55537258300;55779990900;57189028174;57195240184;57189033836;57203578987;35368581800;26424577000;57203574685;55140271900;55704367000;29467495900;7102496858;57203576175;7403609227;57189032485;57200254124;8864179500;36096883300;57189033080;6601987602;6603797111;22986783000;57189023938;57189025760;55290770800;57189030921;57189034603;","The Perception of Spontaneous and Volitional Laughter Across 21 Societies",2018,"Psychological Science","29","9",,"1515","1525",,2,"10.1177/0956797618778235","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85052282489&doi=10.1177%2f0956797618778235&partnerID=40&md5=bd60afebc2eb083151d08aba1dfce34b",09567976,,PSYSE,Article,"Final",,Scopus,2-s2.0-85052282489
"Lee W., Kim N., Choi Y.-H., Kim Y.S., Lee B.-D.","57203925969;7403397141;56532761600;57049846200;36608250100;","Machine learning based prediction of the value of buildings",2018,"KSII Transactions on Internet and Information Systems","12","8",,"3966","3991",,,"10.3837/tiis.2018.08.023","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053597440&doi=10.3837%2ftiis.2018.08.023&partnerID=40&md5=37337739b1167c1bf24a8fd5505ecc8f",19767277,,,Article,"Final",,Scopus,2-s2.0-85053597440
"Kim K.-S., Kim D.-E., Lee J.-M.","57197730843;57188740175;7601484617;","Deep learning based on smooth driving for autonomous navigation",2018,"IEEE/ASME International Conference on Advanced Intelligent Mechatronics, AIM","2018-July",, 8452266,"616","621",,,"10.1109/AIM.2018.8452266","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053906214&doi=10.1109%2fAIM.2018.8452266&partnerID=40&md5=3ad6c086eff6cff310e90ef62504ddfd",,9781538618547,,Conference Paper,"Final",,Scopus,2-s2.0-85053906214
"Li H.Y., Young K.H., Lee M.C.","57203989347;57203983915;7409119215;","Signal compression method based heart rate model estimation and PI control for cardiac rehabilitation with treadmill",2018,"IEEE/ASME International Conference on Advanced Intelligent Mechatronics, AIM","2018-July",, 8452371,"1294","1298",,,"10.1109/AIM.2018.8452371","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053920500&doi=10.1109%2fAIM.2018.8452371&partnerID=40&md5=eee1149c34e3abe9bf03894849ef39da",,9781538618547,,Conference Paper,"Final",,Scopus,2-s2.0-85053920500
"Jung M.G., Gon Y.J., Oh P.S., Lee M.C.","57197725468;57197729234;57203988168;7409119215;","Study on robust control of industrial manipulator for assembly based on SMCSPO",2018,"IEEE/ASME International Conference on Advanced Intelligent Mechatronics, AIM","2018-July",, 8452315,"33","38",,,"10.1109/AIM.2018.8452315","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053906843&doi=10.1109%2fAIM.2018.8452315&partnerID=40&md5=8b6c319d84811ee0b32bd6546493b3cb",,9781538618547,,Conference Paper,"Final",,Scopus,2-s2.0-85053906843
"Nguyen V.-T., Thang V.-D., Park W.-G.","56237602500;57202912238;55826217400;","A novel sharp interface capturing method for two- and three-phase incompressible flows",2018,"Computers and Fluids","172",,,"147","161",,1,"10.1016/j.compfluid.2018.06.020","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85049791293&doi=10.1016%2fj.compfluid.2018.06.020&partnerID=40&md5=9f754290764fb24f566c10ec40b90a1b",00457930,,CPFLB,Article,"Final",,Scopus,2-s2.0-85049791293
"Kalla R.M.N., Kim M.-R., Kim I.","55897356500;25722572300;55004620600;","Sulfonic acid-functionalized, hyper-cross-linked porous polyphenols as recyclable solid acid catalysts for esterification and transesterification reactions",2018,"Industrial and Engineering Chemistry Research","57","34",,"11583","11591",,2,"10.1021/acs.iecr.8b02418","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85052829058&doi=10.1021%2facs.iecr.8b02418&partnerID=40&md5=412acf81e7c587427a5783486ced90d1",08885885,,IECRE,Article,"Final",,Scopus,2-s2.0-85052829058
"Jeon Y., Lee J., Kim T., Baek Y.","57190794123;57203904586;57203901024;35901520600;","Design and Implementation of Nursing Record Assist System based on Hospital Falls and Pressure Ulcer Monitoring Method",2018,"2018 3rd International Conference on Smart and Sustainable Technologies, SpliTech 2018",,, 8448319,"","",,,,"https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053463155&partnerID=40&md5=886949e9f5d4b476e653c998c69362e1",,9789532900835,,Conference Paper,"Final",,Scopus,2-s2.0-85053463155
"Park T., Seo H., Khandaker M.A.-A., Nozami Y., Kim H.","55808186000;55419748000;57193321708;57203982784;8912582200;","Efficient Parallel Simeck Encryption with GPGPU and OpenCL",2018,"2018 IEEE International Conference on Consumer Electronics-Taiwan, ICCE-TW 2018",,, 8448768,"","",,,"10.1109/ICCE-China.2018.8448768","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053932929&doi=10.1109%2fICCE-China.2018.8448768&partnerID=40&md5=f7741499f56c65650f08b2edcacd8a39",,9781538663011,,Conference Paper,"Final",,Scopus,2-s2.0-85053932929
"Wan Z., Lee H.J., Kim H.G., Jo G.C., Park W.I., Ryu S.W., Lee H.-B.-R., Kwon S.-H.","55929942800;57139430000;57190426318;55163928500;53980463200;57203532645;35364190100;26433618200;","Circular Double-Patterning Lithography Using a Block Copolymer Template and Atomic Layer Deposition",2018,"Advanced Materials Interfaces","5","16", 1800054,"","",,3,"10.1002/admi.201800054","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85052060417&doi=10.1002%2fadmi.201800054&partnerID=40&md5=55b47b2ac72f1900ae5d3015c11600ab",21967350,,,Article,"Final",,Scopus,2-s2.0-85052060417
"Noh J.Y., Choi W.S., Song J.Y., Lee H.S., Lim S., Lee J., Seo Y.B., Lee J.-S., Wie S.-H., Jeong H.W., Heo J.Y., Kim Y.K., Park K.H., Kim S.W., Lee S.H., Lee J.H., Kim D.H., Woo S.I., Lim C.S., Cho K.S., Cheong H.J., Kim W.J.","24587375200;56718971800;8505511700;57194384320;57194396487;13406664300;18538511000;42161717300;12796392700;13103042700;24587525000;7410207820;35277835900;57203773161;57189991283;56301450900;57189525771;36924652500;15925343600;55486161500;7102495865;27171770800;","Significant circulation of influenza B viruses mismatching the recommended vaccine-lineage in South Korea, 2007–2014",2018,"Vaccine","36","35",,"5304","5308",,3,"10.1016/j.vaccine.2018.07.021","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85050402037&doi=10.1016%2fj.vaccine.2018.07.021&partnerID=40&md5=f6ca1759396822477ac6192e12e33203",0264410X,,VACCD,Article,"Final",,Scopus,2-s2.0-85050402037
"Oh O., Lee S.W., Wang G.","57196149802;55716396500;7407148134;","K-edge-based interior tomography",2018,"Physics in Medicine and Biology","63","16", 165017,"","",,,"10.1088/1361-6560/aad707","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85052496359&doi=10.1088%2f1361-6560%2faad707&partnerID=40&md5=acf2758ff262b85bc4704535e32a7c73",00319155,,PHMBA,Article,"Final",,Scopus,2-s2.0-85052496359
"Samuel K., Choi J.W.","57201360902;16551994200;","Tracking Filter Design for a Maneuvering Off-Road Ground Target",2018,"IEEE International Conference on Control and Automation, ICCA","2018-June",, 8444223,"241","246",,1,"10.1109/ICCA.2018.8444223","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053117263&doi=10.1109%2fICCA.2018.8444223&partnerID=40&md5=47e3d182432945b1a927f73f6fa8f9d7",19483449,9781538660898,,Conference Paper,"Final",,Scopus,2-s2.0-85053117263
"Kallu K.D., Abbasi S.J., Yaqub M.A., Lee M.C.","57193438231;57195939228;55515672800;57203910920;","Tele-Operated Bilateral Control of Hydraulic Servo System using Estimated Reaction Force of End Effector by SMCSPO",2018,"2018 15th International Conference on Ubiquitous Robots, UR 2018",,, 8441787,"57","62",,1,"10.1109/URAI.2018.8441787","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053491366&doi=10.1109%2fURAI.2018.8441787&partnerID=40&md5=aacf88094c22d782ba01223a2a8c2b40",,9781538663349,,Conference Paper,"Final",,Scopus,2-s2.0-85053491366
"Yeo H., Hong C.S., Yeom G.H., Cai L., Matsuo T., Fukuta N., Hwang H.J.","57203911501;57203910228;57203921008;57203907745;7403703238;8695054200;57203457125;","Message from program chairs",2018,"Proceedings - 2018 IEEE/ACIS 19th International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing, SNPD 2018",,, 8441134,"ix","",,,"10.1109/SNPD.2018.8441134","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85053544938&doi=10.1109%2fSNPD.2018.8441134&partnerID=40&md5=71ee38d8755095054211e755a0cfa10b",,9781538658895,,Editorial,"Final",,Scopus,2-s2.0-85053544938
"Nam J., Lee Y., Yang Y., Jeong S., Kim W., Yoo J.-W., Moon J.-O., Lee C., Chung H.Y., Kim M.-S., Jon S., Jung Y.","56573347800;38561637800;57193063574;55498737500;57200942971;11839546300;7403231308;57001486500;7404006848;57207922614;17233703100;26642900100;","Is it worth expending energy to convert biliverdin into bilirubin?",2018,"Free Radical Biology and Medicine","124",,,"232","240",,5,"10.1016/j.freeradbiomed.2018.06.010","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85048841839&doi=10.1016%2fj.freeradbiomed.2018.06.010&partnerID=40&md5=c023e8a408cd6e6be40531bc8db8e66a",08915849,,FRBME,Article,"Final",,Scopus,2-s2.0-85048841839
"Song S.H., Kim J.E., Koh E.K., Sung J.E., Lee H.A., Yun W.B., Hong J.T., Hwang D.Y.","56044285300;55850180200;56567522000;56523877300;40361321200;57193055505;55657116500;26325632700;","Selenium-loaded cellulose film derived from Styela clava tunic accelerates the healing process of cutaneous wounds in streptozotocin-induced diabetic Sprague–Dawley rats",2018,"Journal of Dermatological Treatment","29","6",,"606","616",,2,"10.1080/09546634.2018.1425357","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85041522035&doi=10.1080%2f09546634.2018.1425357&partnerID=40&md5=f20cc1a9306377aff8b0d188624b7b8e",09546634,,JDTRE,Article,"Final",,Scopus,2-s2.0-85041522035
"Mitchell J., Kim S.J., Koukos G., Seelmann A., Veit B., Shepard B., Blumer-Schuette S., Winter H.S., Iliopoulos D., Pothoulakis C., Im E., Rhee S.H.","57197868302;57196228710;55209840000;57197865624;57197876189;57197870815;24333940100;7202865836;57204296530;7007088541;55206707700;57198403960;","Colonic Inhibition of Phosphatase and Tensin Homolog Increases Colitogenic Bacteria, Causing Development of Colitis in Il10 -/- Mice",2018,"Inflammatory Bowel Diseases","24","9",,"1718","1732",,1,"10.1093/ibd/izy124","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85054910053&doi=10.1093%2fibd%2fizy124&partnerID=40&md5=633ef546bf4333a46dc54f9ae36fa3a0",10780998,,IBDNB,Article,"Final",,Scopus,2-s2.0-85054910053
"Cheung R.C.W., Yasuhara M., Mamo B., Katsuki K., Seto K., Takata H., Yang D.-Y., Nakanishi T., Yamada K., Iwatani H.","56911837400;7102069020;22634621300;8661120200;7202201396;7103380260;23487355700;55382776300;56666355500;57188639600;","Decadal- to Centennial-Scale East Asian Summer Monsoon Variability Over the Past Millennium: An Oceanic Perspective",2018,"Geophysical Research Letters","45","15",,"7711","7718",,,"10.1029/2018GL077978","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85052595667&doi=10.1029%2f2018GL077978&partnerID=40&md5=109becc1c4bdd43f5966d6db9e0ec30d",00948276,,GPRLA,Article,"Final",,Scopus,2-s2.0-85052595667
"Huh J.-W., Choi T.-H., Kim J.-H., Woo J.-H., Seo J.-H., Yoon T.-H.","56622191900;55990884100;57192119983;57190404483;57202463233;7201604366;","Bistable Switching of Diffractive Smectic-A Liquid Crystal Device between Haze-Free Transparent and High-Haze Translucent States",2018,"ACS Photonics","5","8",,"3152","3158",,4,"10.1021/acsphotonics.8b00373","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85048501614&doi=10.1021%2facsphotonics.8b00373&partnerID=40&md5=eb76a507fff34dd60c763d6250929ea5",23304022,,,Article,"Final",,Scopus,2-s2.0-85048501614
"Oh S.-W., Kim S.-H., Yoon T.-H.","55881193300;57193861958;7201604366;","Self-shading by optical or thermal control of transmittance with liquid crystals doped with push-pull azobenzene",2018,"Solar Energy Materials and Solar Cells","183",,,"146","150",,8,"10.1016/j.solmat.2018.04.019","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85046027215&doi=10.1016%2fj.solmat.2018.04.019&partnerID=40&md5=eaa21e763cc7f4a66644a2db39fa81b6",09270248,,SEMCE,Article,"Final",,Scopus,2-s2.0-85046027215
"Kang S., Jeon S., Kim S., Seol D., Yang H., Lee J., Kim Y.","57201351045;57202607210;56780717400;56029946800;37015070200;55888626200;57200906063;","Tunable Out-of-Plane Piezoelectricity in Thin-Layered MoTe2 by Surface Corrugation-Mediated Flexoelectricity",2018,"ACS Applied Materials and Interfaces","10","32",,"27424","27431",,5,"10.1021/acsami.8b06325","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85050357564&doi=10.1021%2facsami.8b06325&partnerID=40&md5=024bf6dab6b3ecdbd5c504d918132e46",19448244,,,Article,"Final",,Scopus,2-s2.0-85050357564
"Xu M., Mao Y., Song W., OuYang X., Hu Y., Wei Y., Zhu C., Fang W., Shao B., Lu R., Wang F.","55703599500;57196741156;57195309524;57188767111;56442839900;8561803000;7403440384;15753598700;57202458139;57202450994;55544767700;","Preparation and characterization of Fe-Ce co-doped Ti/TiO 2 NTs/PbO 2 nanocomposite electrodes for efficient electrocatalytic degradation of organic pollutants",2018,"Journal of Electroanalytical Chemistry","823",,,"193","202",,5,"10.1016/j.jelechem.2018.06.007","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85048445824&doi=10.1016%2fj.jelechem.2018.06.007&partnerID=40&md5=3e3407ea40dbf84a1ef1f6a1e2aa56fc",15726657,,JECHE,Article,"Final",,Scopus,2-s2.0-85048445824
"Song S., Shang X., Zhao J., Hu X., Koh K., Wang K., Chen H.","57195513369;25951757500;57201658065;57201661712;7202345119;7501400876;18233275800;","Sensitive and selective determination of caspase-3 based on calixarene functionalized reduction of graphene oxide assisted signal amplification",2018,"Sensors and Actuators, B: Chemical","267",,,"357","365",,2,"10.1016/j.snb.2018.03.185","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85045555580&doi=10.1016%2fj.snb.2018.03.185&partnerID=40&md5=b43c2df289e9320528cad1d5468405ad",09254005,,SABCE,Article,"Final",,Scopus,2-s2.0-85045555580
"Le T.-T.-H., Park T., Cho D., Kim H.","57193995120;55808186000;57203635255;8912582200;","An Effective Classification for DoS Attacks in Wireless Sensor Networks",2018,"International Conference on Ubiquitous and Future Networks, ICUFN","2018-July",, 8436999,"689","692",,,"10.1109/ICUFN.2018.8436999","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85052498876&doi=10.1109%2fICUFN.2018.8436999&partnerID=40&md5=cac6ef136900231cf3ef7eed487253b3",21658528,9781538646465,,Conference Paper,"Final",,Scopus,2-s2.0-85052498876
